ID Transaksi,Produk,Kategori,Satuan,Kuantitas,Harga Satuan,Total Harga,Tanggal Pembelian
T1463,Pipa PVC,Bahan Logam dan PVC,Batang,7,50000,350000,1/6/2024
T1669,Pipa PVC,Bahan Logam dan PVC,Batang,3,50000,150000,1/9/2024
T1107,Pasir,Material Konstruksi,Meter Kubik,6,447000,2682000,1/1/2024
T1864,Pasir,Material Konstruksi,Meter Kubik,5,447000,2235000,1/9/2024
T1622,Cat Tembok,Cat,Kaleng,2,232000,464000,1/1/2024
T1160,Sambungan PVC,Bahan Logam dan PVC,Buah,4,11000,44000,1/7/2024
T1443,Pasir,Material Konstruksi,Meter Kubik,7,447000,3129000,1/7/2024
T1239,Sambungan PVC,Bahan Logam dan PVC,Buah,7,11000,77000,1/1/2024
T1268,Pipa PVC,Bahan Logam dan PVC,Batang,8,50000,400000,1/8/2024
T1693,Besi Beton,Bahan Logam dan PVC,Batang,8,101000,808000,1/2/2024
T1248,Pasir,Material Konstruksi,Meter Kubik,2,447000,894000,1/3/2024
T1375,Besi Beton,Bahan Logam dan PVC,Batang,10,101000,1010000,1/4/2024
T1296,Kuas,Alat,Buah,5,18000,90000,1/4/2024
T1922,Cat Tembok,Cat,Kaleng,2,232000,464000,1/6/2024
T1961,Pasir,Material Konstruksi,Meter Kubik,8,447000,3576000,1/5/2024
T1938,Pasir,Material Konstruksi,Meter Kubik,10,447000,4470000,1/2/2024
T1198,Kuas,Alat,Buah,9,18000,162000,1/4/2024
T1161,Pasir,Material Konstruksi,Meter Kubik,3,447000,1341000,1/5/2024
T1530,Batu Bata,Material Konstruksi,Buah,7,1000,7000,1/4/2024
T1347,Pipa PVC,Bahan Logam dan PVC,Batang,4,50000,200000,1/6/2024
T1146,Kuas,Alat,Buah,1,18000,18000,1/6/2024
T1120,Cat Tembok,Cat,Kaleng,7,232000,1624000,1/3/2024
T1028,Semen,Material Konstruksi,Zak,10,63000,630000,1/6/2024
T1013,Semen,Material Konstruksi,Zak,1,63000,63000,1/8/2024
T1824,Sambungan PVC,Bahan Logam dan PVC,Buah,2,11000,22000,1/5/2024
T1863,Pipa PVC,Bahan Logam dan PVC,Batang,7,50000,350000,1/4/2024
T2007,Pasir,Material Konstruksi,Meter Kubik,5,447000,2235000,1/3/2024
T2045,Sambungan PVC,Bahan Logam dan PVC,Buah,6,11000,66000,1/4/2024
T1954,Semen,Material Konstruksi,Zak,8,63000,504000,1/2/2024
T1567,Pipa PVC,Bahan Logam dan PVC,Batang,6,50000,300000,1/6/2024
T1393,Cat Kayu,Cat,Kaleng,5,89000,445000,1/8/2024
T1327,Kuas,Alat,Buah,8,18000,144000,1/7/2024
T1715,Pasir,Material Konstruksi,Meter Kubik,9,447000,4023000,1/6/2024
T1922,Sambungan PVC,Bahan Logam dan PVC,Buah,1,11000,11000,1/2/2024
T1594,Semen,Material Konstruksi,Zak,10,63000,630000,1/5/2024
T1007,Semen,Material Konstruksi,Zak,4,63000,252000,1/6/2024
T1685,Semen,Material Konstruksi,Zak,1,63000,63000,1/8/2024
T2062,Pipa PVC,Bahan Logam dan PVC,Batang,3,50000,150000,1/3/2024
T1467,Besi Beton,Bahan Logam dan PVC,Batang,9,101000,909000,1/3/2024
T1275,Cat Kayu,Cat,Kaleng,7,89000,623000,1/8/2024
T1620,Besi Beton,Bahan Logam dan PVC,Batang,2,101000,202000,1/6/2024
T1182,Pasir,Material Konstruksi,Meter Kubik,3,447000,1341000,1/5/2024
T1718,Pasir,Material Konstruksi,Meter Kubik,8,447000,3576000,1/6/2024
T1577,Besi Beton,Bahan Logam dan PVC,Batang,4,101000,404000,1/3/2024
T1889,Kuas,Alat,Buah,3,18000,54000,1/6/2024
T1754,Batu Bata,Material Konstruksi,Buah,4,1000,4000,1/7/2024
T1794,Kuas,Alat,Buah,4,18000,72000,1/7/2024
T1257,Cat Tembok,Cat,Kaleng,1,232000,232000,1/9/2024
T1901,Pipa PVC,Bahan Logam dan PVC,Batang,6,50000,300000,1/1/2024
T1464,Pasir,Material Konstruksi,Meter Kubik,4,447000,1788000,1/8/2024
T1287,Kuas,Alat,Buah,4,18000,72000,1/9/2024
T1446,Besi Beton,Bahan Logam dan PVC,Batang,1,101000,101000,1/1/2024
T1483,Semen,Material Konstruksi,Zak,1,63000,63000,1/1/2024
T1534,Pasir,Material Konstruksi,Meter Kubik,4,447000,1788000,1/2/2024
T1693,Pipa PVC,Bahan Logam dan PVC,Batang,7,50000,350000,1/4/2024
T1022,Batu Bata,Material Konstruksi,Buah,4,1000,4000,1/9/2024
T1557,Cat Tembok,Cat,Kaleng,3,232000,696000,1/1/2024
T2038,Cat Tembok,Cat,Kaleng,7,232000,1624000,1/9/2024
T2041,Pasir,Material Konstruksi,Meter Kubik,7,447000,3129000,1/6/2024
T2050,Cat Kayu,Cat,Kaleng,8,89000,712000,1/2/2024
T1823,Semen,Material Konstruksi,Zak,7,63000,441000,1/8/2024
T1488,Pasir,Material Konstruksi,Meter Kubik,8,447000,3576000,1/7/2024
T1040,Pasir,Material Konstruksi,Meter Kubik,8,447000,3576000,1/4/2024
T1925,Besi Beton,Bahan Logam dan PVC,Batang,9,101000,909000,1/8/2024
T1985,Besi Beton,Bahan Logam dan PVC,Batang,8,101000,808000,1/6/2024
T1908,Pipa PVC,Bahan Logam dan PVC,Batang,7,50000,350000,1/4/2024
T1707,Pasir,Material Konstruksi,Meter Kubik,8,447000,3576000,1/5/2024
T1052,Pasir,Material Konstruksi,Meter Kubik,7,447000,3129000,1/6/2024
T1071,Besi Beton,Bahan Logam dan PVC,Batang,8,101000,808000,1/5/2024
T1200,Batu Bata,Material Konstruksi,Buah,3,1000,3000,1/9/2024
T1559,Cat Tembok,Cat,Kaleng,4,232000,928000,1/6/2024
T1078,Pipa PVC,Bahan Logam dan PVC,Batang,1,50000,50000,1/1/2024
T1024,Pasir,Material Konstruksi,Meter Kubik,8,447000,3576000,1/2/2024
T1197,Cat Tembok,Cat,Kaleng,9,232000,2088000,1/3/2024
T1586,Cat Kayu,Cat,Kaleng,2,89000,178000,1/8/2024
T1626,Batu Bata,Material Konstruksi,Buah,8,1000,8000,1/7/2024
T1373,Semen,Material Konstruksi,Zak,7,63000,441000,1/8/2024
T1818,Kuas,Alat,Buah,4,18000,72000,1/4/2024
T1367,Sambungan PVC,Bahan Logam dan PVC,Buah,9,11000,99000,1/1/2024
T1815,Besi Beton,Bahan Logam dan PVC,Batang,2,101000,202000,1/5/2024
T1596,Besi Beton,Bahan Logam dan PVC,Batang,5,101000,505000,1/3/2024
T1615,Kuas,Alat,Buah,3,18000,54000,1/4/2024
T1111,Cat Tembok,Cat,Kaleng,10,232000,2320000,1/5/2024
T1583,Besi Beton,Bahan Logam dan PVC,Batang,9,101000,909000,1/7/2024
T1560,Pipa PVC,Bahan Logam dan PVC,Batang,5,50000,250000,1/6/2024
T1221,Pipa PVC,Bahan Logam dan PVC,Batang,7,50000,350000,1/7/2024
T1160,Batu Bata,Material Konstruksi,Buah,5,1000,5000,1/2/2024
T1775,Kuas,Alat,Buah,10,18000,180000,1/6/2024
T1232,Cat Kayu,Cat,Kaleng,2,89000,178000,1/1/2024
T1179,Pasir,Material Konstruksi,Meter Kubik,1,447000,447000,1/5/2024
T1794,Cat Kayu,Cat,Kaleng,8,89000,712000,1/3/2024
T1764,Batu Bata,Material Konstruksi,Buah,3,1000,3000,1/2/2024
T1427,Pipa PVC,Bahan Logam dan PVC,Batang,1,50000,50000,1/4/2024
T1264,Cat Tembok,Cat,Kaleng,6,232000,1392000,1/4/2024
T1895,Cat Kayu,Cat,Kaleng,9,89000,801000,1/2/2024
T1992,Pasir,Material Konstruksi,Meter Kubik,5,447000,2235000,1/8/2024
T1385,Cat Kayu,Cat,Kaleng,10,89000,890000,1/7/2024
T1714,Pipa PVC,Bahan Logam dan PVC,Batang,6,50000,300000,1/7/2024
T1838,Semen,Material Konstruksi,Zak,4,63000,252000,1/1/2024
T1147,Semen,Material Konstruksi,Zak,6,63000,378000,1/3/2024
T1395,Cat Kayu,Cat,Kaleng,9,89000,801000,1/3/2024
T1872,Cat Kayu,Cat,Kaleng,10,89000,890000,1/4/2024
T1501,Semen,Material Konstruksi,Zak,10,63000,630000,1/7/2024
T1216,Semen,Material Konstruksi,Zak,10,63000,630000,1/8/2024
T2046,Cat Kayu,Cat,Kaleng,6,89000,534000,1/4/2024
T1266,Batu Bata,Material Konstruksi,Buah,7,1000,7000,1/6/2024
T1564,Batu Bata,Material Konstruksi,Buah,2,1000,2000,1/3/2024
T1027,Kuas,Alat,Buah,4,18000,72000,1/6/2024
T1270,Batu Bata,Material Konstruksi,Buah,7,1000,7000,1/8/2024
T1833,Cat Tembok,Cat,Kaleng,6,232000,1392000,1/9/2024
T1350,Pasir,Material Konstruksi,Meter Kubik,3,447000,1341000,1/2/2024
T1560,Sambungan PVC,Bahan Logam dan PVC,Buah,1,11000,11000,1/5/2024
T1791,Pipa PVC,Bahan Logam dan PVC,Batang,8,50000,400000,1/2/2024
T1032,Pipa PVC,Bahan Logam dan PVC,Batang,5,50000,250000,1/7/2024
T1048,Batu Bata,Material Konstruksi,Buah,5,1000,5000,1/1/2024
T1358,Batu Bata,Material Konstruksi,Buah,10,1000,10000,1/1/2024
T1477,Sambungan PVC,Bahan Logam dan PVC,Buah,4,11000,44000,1/8/2024
T1110,Pasir,Material Konstruksi,Meter Kubik,3,447000,1341000,1/9/2024
T1587,Pasir,Material Konstruksi,Meter Kubik,6,447000,2682000,1/4/2024
T1313,Kuas,Alat,Buah,6,18000,108000,1/9/2024
T1831,Sambungan PVC,Bahan Logam dan PVC,Buah,10,11000,110000,1/1/2024
T1071,Pasir,Material Konstruksi,Meter Kubik,8,447000,3576000,1/2/2024
T1979,Besi Beton,Bahan Logam dan PVC,Batang,1,101000,101000,1/8/2024
T1836,Sambungan PVC,Bahan Logam dan PVC,Buah,9,11000,99000,1/6/2024
T1421,Batu Bata,Material Konstruksi,Buah,10,1000,10000,1/4/2024
T1487,Kuas,Alat,Buah,8,18000,144000,1/1/2024
T1440,Semen,Material Konstruksi,Zak,6,63000,378000,1/4/2024
T1608,Batu Bata,Material Konstruksi,Buah,5,1000,5000,1/6/2024
T1810,Sambungan PVC,Bahan Logam dan PVC,Buah,3,11000,33000,1/3/2024
T1395,Pasir,Material Konstruksi,Meter Kubik,4,447000,1788000,1/2/2024
T2023,Semen,Material Konstruksi,Zak,3,63000,189000,1/6/2024
T1014,Sambungan PVC,Bahan Logam dan PVC,Buah,5,11000,55000,1/3/2024
T1699,Cat Kayu,Cat,Kaleng,5,89000,445000,1/7/2024
T2011,Cat Kayu,Cat,Kaleng,7,89000,623000,1/2/2024
T1760,Cat Tembok,Cat,Kaleng,9,232000,2088000,1/8/2024
T2015,Pipa PVC,Bahan Logam dan PVC,Batang,8,50000,400000,1/8/2024
T1043,Semen,Material Konstruksi,Zak,6,63000,378000,1/9/2024
T1929,Pipa PVC,Bahan Logam dan PVC,Batang,3,50000,150000,1/2/2024
T2066,Kuas,Alat,Buah,6,18000,108000,1/2/2024
T1174,Pipa PVC,Bahan Logam dan PVC,Batang,9,50000,450000,1/7/2024
T1243,Besi Beton,Bahan Logam dan PVC,Batang,1,101000,101000,1/4/2024
T2059,Pipa PVC,Bahan Logam dan PVC,Batang,4,50000,200000,1/2/2024
T1090,Kuas,Alat,Buah,4,18000,72000,1/6/2024
T1549,Cat Tembok,Cat,Kaleng,7,232000,1624000,1/3/2024
T2061,Besi Beton,Bahan Logam dan PVC,Batang,10,101000,1010000,1/4/2024
T1516,Kuas,Alat,Buah,2,18000,36000,1/4/2024
T1973,Besi Beton,Bahan Logam dan PVC,Batang,9,101000,909000,1/2/2024
T1422,Batu Bata,Material Konstruksi,Buah,8,1000,8000,1/4/2024
T1095,Kuas,Alat,Buah,10,18000,180000,1/6/2024
T1966,Pasir,Material Konstruksi,Meter Kubik,8,447000,3576000,1/9/2024
T1974,Pipa PVC,Bahan Logam dan PVC,Batang,9,50000,450000,1/9/2024
T1086,Batu Bata,Material Konstruksi,Buah,2,1000,2000,1/3/2024
T1993,Kuas,Alat,Buah,9,18000,162000,1/6/2024
T2004,Batu Bata,Material Konstruksi,Buah,9,1000,9000,1/9/2024
T1839,Cat Kayu,Cat,Kaleng,5,89000,445000,1/7/2024
T1743,Pipa PVC,Bahan Logam dan PVC,Batang,6,50000,300000,1/1/2024
T1973,Kuas,Alat,Buah,3,18000,54000,1/2/2024
T1509,Pipa PVC,Bahan Logam dan PVC,Batang,9,50000,450000,1/3/2024
T1155,Batu Bata,Material Konstruksi,Buah,10,1000,10000,1/3/2024
T1146,Besi Beton,Bahan Logam dan PVC,Batang,9,101000,909000,1/1/2024
T1068,Cat Tembok,Cat,Kaleng,7,232000,1624000,1/1/2024
T1903,Pipa PVC,Bahan Logam dan PVC,Batang,10,50000,500000,1/2/2024
T1368,Cat Tembok,Cat,Kaleng,4,232000,928000,1/4/2024
T1846,Cat Kayu,Cat,Kaleng,3,89000,267000,1/2/2024
T1278,Batu Bata,Material Konstruksi,Buah,8,1000,8000,1/1/2024
T1366,Besi Beton,Bahan Logam dan PVC,Batang,3,101000,303000,1/9/2024
T2005,Pipa PVC,Bahan Logam dan PVC,Batang,5,50000,250000,1/7/2024
T2022,Cat Kayu,Cat,Kaleng,8,89000,712000,1/7/2024
T1176,Sambungan PVC,Bahan Logam dan PVC,Buah,10,11000,110000,1/9/2024
T1008,Kuas,Alat,Buah,1,18000,18000,1/6/2024
T1026,Pipa PVC,Bahan Logam dan PVC,Batang,6,50000,300000,1/6/2024
T2053,Besi Beton,Bahan Logam dan PVC,Batang,5,101000,505000,1/2/2024
T1011,Cat Tembok,Cat,Kaleng,3,232000,696000,1/5/2024
T1571,Cat Kayu,Cat,Kaleng,6,89000,534000,1/6/2024
T1179,Pipa PVC,Bahan Logam dan PVC,Batang,2,50000,100000,1/6/2024
T1440,Cat Kayu,Cat,Kaleng,1,89000,89000,1/7/2024
T1467,Cat Kayu,Cat,Kaleng,6,89000,534000,1/9/2024
T1770,Semen,Material Konstruksi,Zak,10,63000,630000,1/5/2024
T1338,Kuas,Alat,Buah,9,18000,162000,1/7/2024
T1474,Besi Beton,Bahan Logam dan PVC,Batang,3,101000,303000,1/7/2024
T1026,Besi Beton,Bahan Logam dan PVC,Batang,7,101000,707000,1/2/2024
T1738,Semen,Material Konstruksi,Zak,2,63000,126000,1/6/2024
T1904,Batu Bata,Material Konstruksi,Buah,9,1000,9000,1/4/2024
T1543,Sambungan PVC,Bahan Logam dan PVC,Buah,6,11000,66000,1/2/2024
T1135,Batu Bata,Material Konstruksi,Buah,2,1000,2000,1/4/2024
T1813,Cat Kayu,Cat,Kaleng,8,89000,712000,1/8/2024
T1542,Batu Bata,Material Konstruksi,Buah,4,1000,4000,1/1/2024
T1897,Kuas,Alat,Buah,8,18000,144000,1/1/2024
T1937,Besi Beton,Bahan Logam dan PVC,Batang,5,101000,505000,1/1/2024
T1866,Cat Kayu,Cat,Kaleng,6,89000,534000,1/7/2024
T1356,Batu Bata,Material Konstruksi,Buah,4,1000,4000,1/3/2024
T2036,Sambungan PVC,Bahan Logam dan PVC,Buah,9,11000,99000,1/6/2024
T1569,Besi Beton,Bahan Logam dan PVC,Batang,4,101000,404000,1/4/2024
T1497,Pipa PVC,Bahan Logam dan PVC,Batang,10,50000,500000,1/9/2024
T1031,Semen,Material Konstruksi,Zak,2,63000,126000,1/2/2024
T1942,Batu Bata,Material Konstruksi,Buah,7,1000,7000,1/3/2024
T1036,Sambungan PVC,Bahan Logam dan PVC,Buah,5,11000,55000,1/4/2024
T2051,Sambungan PVC,Bahan Logam dan PVC,Buah,8,11000,88000,1/4/2024
T1344,Besi Beton,Bahan Logam dan PVC,Batang,2,101000,202000,1/3/2024
T1263,Besi Beton,Bahan Logam dan PVC,Batang,7,101000,707000,1/8/2024
T1511,Besi Beton,Bahan Logam dan PVC,Batang,7,101000,707000,1/6/2024
T1575,Batu Bata,Material Konstruksi,Buah,6,1000,6000,1/2/2024
T2039,Pipa PVC,Bahan Logam dan PVC,Batang,5,50000,250000,1/5/2024
T1104,Pasir,Material Konstruksi,Meter Kubik,4,447000,1788000,1/6/2024
T2066,Sambungan PVC,Bahan Logam dan PVC,Buah,4,11000,44000,1/1/2024
T1143,Pasir,Material Konstruksi,Meter Kubik,1,447000,447000,1/6/2024
T1552,Pasir,Material Konstruksi,Meter Kubik,6,447000,2682000,1/3/2024
T1836,Sambungan PVC,Bahan Logam dan PVC,Buah,2,11000,22000,1/2/2024
T1750,Kuas,Alat,Buah,10,18000,180000,1/9/2024
T1691,Kuas,Alat,Buah,5,18000,90000,1/4/2024
T2005,Pipa PVC,Bahan Logam dan PVC,Batang,10,50000,500000,1/1/2024
T1716,Cat Kayu,Cat,Kaleng,2,89000,178000,1/9/2024
T1117,Kuas,Alat,Buah,10,18000,180000,1/9/2024
T1239,Batu Bata,Material Konstruksi,Buah,7,1000,7000,1/9/2024
T1198,Pipa PVC,Bahan Logam dan PVC,Batang,1,50000,50000,1/8/2024
T1299,Kuas,Alat,Buah,3,18000,54000,1/7/2024
T2000,Pipa PVC,Bahan Logam dan PVC,Batang,7,50000,350000,1/7/2024
T1752,Pipa PVC,Bahan Logam dan PVC,Batang,6,50000,300000,1/1/2024
T1061,Batu Bata,Material Konstruksi,Buah,2,1000,2000,1/8/2024
T1255,Semen,Material Konstruksi,Zak,2,63000,126000,1/6/2024
T1614,Pasir,Material Konstruksi,Meter Kubik,2,447000,894000,1/5/2024
T1779,Cat Kayu,Cat,Kaleng,8,89000,712000,1/7/2024
T1473,Sambungan PVC,Bahan Logam dan PVC,Buah,4,11000,44000,1/4/2024
T2040,Pasir,Material Konstruksi,Meter Kubik,3,447000,1341000,1/7/2024
T1365,Cat Kayu,Cat,Kaleng,3,89000,267000,1/2/2024
T1975,Cat Tembok,Cat,Kaleng,1,232000,232000,1/8/2024
T1858,Pasir,Material Konstruksi,Meter Kubik,7,447000,3129000,1/9/2024
T1177,Batu Bata,Material Konstruksi,Buah,2,1000,2000,1/9/2024
T1899,Pipa PVC,Bahan Logam dan PVC,Batang,9,50000,450000,1/2/2024
T2033,Semen,Material Konstruksi,Zak,10,63000,630000,1/8/2024
T1192,Pasir,Material Konstruksi,Meter Kubik,8,447000,3576000,1/1/2024
T1856,Besi Beton,Bahan Logam dan PVC,Batang,7,101000,707000,1/9/2024
T1563,Cat Tembok,Cat,Kaleng,8,232000,1856000,1/3/2024
T1012,Semen,Material Konstruksi,Zak,5,63000,315000,1/4/2024
T1311,Semen,Material Konstruksi,Zak,10,63000,630000,1/8/2024
T1299,Cat Tembok,Cat,Kaleng,6,232000,1392000,1/7/2024
T1760,Sambungan PVC,Bahan Logam dan PVC,Buah,5,11000,55000,1/6/2024
T1912,Besi Beton,Bahan Logam dan PVC,Batang,1,101000,101000,1/5/2024
T1871,Cat Tembok,Cat,Kaleng,5,232000,1160000,1/5/2024
T1191,Cat Kayu,Cat,Kaleng,9,89000,801000,1/1/2024
T1704,Cat Tembok,Cat,Kaleng,7,232000,1624000,1/5/2024
T1153,Sambungan PVC,Bahan Logam dan PVC,Buah,6,11000,66000,1/2/2024
T1804,Sambungan PVC,Bahan Logam dan PVC,Buah,6,11000,66000,1/3/2024
T1425,Batu Bata,Material Konstruksi,Buah,4,1000,4000,1/2/2024
T1458,Cat Tembok,Cat,Kaleng,9,232000,2088000,1/9/2024
T1505,Batu Bata,Material Konstruksi,Buah,10,1000,10000,1/9/2024
T1917,Besi Beton,Bahan Logam dan PVC,Batang,5,101000,505000,1/9/2024
T1202,Cat Kayu,Cat,Kaleng,8,89000,712000,1/1/2024
T1317,Cat Kayu,Cat,Kaleng,10,89000,890000,1/6/2024
T1405,Kuas,Alat,Buah,5,18000,90000,1/5/2024
T1494,Batu Bata,Material Konstruksi,Buah,10,1000,10000,1/7/2024
T1834,Kuas,Alat,Buah,2,18000,36000,1/2/2024
T1505,Besi Beton,Bahan Logam dan PVC,Batang,5,101000,505000,1/9/2024
T1932,Cat Tembok,Cat,Kaleng,3,232000,696000,1/6/2024
T1116,Kuas,Alat,Buah,3,18000,54000,1/8/2024
T1515,Besi Beton,Bahan Logam dan PVC,Batang,10,101000,1010000,1/2/2024
T1531,Cat Tembok,Cat,Kaleng,4,232000,928000,1/9/2024
T1058,Batu Bata,Material Konstruksi,Buah,9,1000,9000,1/9/2024
T1398,Batu Bata,Material Konstruksi,Buah,5,1000,5000,1/3/2024
T1497,Cat Kayu,Cat,Kaleng,5,89000,445000,1/9/2024
T1435,Kuas,Alat,Buah,6,18000,108000,1/8/2024
T1863,Pasir,Material Konstruksi,Meter Kubik,8,447000,3576000,1/1/2024
T1213,Cat Tembok,Cat,Kaleng,5,232000,1160000,1/4/2024
T1753,Kuas,Alat,Buah,7,18000,126000,1/2/2024
T1388,Pasir,Material Konstruksi,Meter Kubik,9,447000,4023000,1/8/2024
T1863,Cat Kayu,Cat,Kaleng,5,89000,445000,1/4/2024
T1673,Cat Tembok,Cat,Kaleng,6,232000,1392000,1/8/2024
T1016,Semen,Material Konstruksi,Zak,9,63000,567000,1/9/2024
T1428,Pasir,Material Konstruksi,Meter Kubik,3,447000,1341000,1/8/2024
T1993,Pasir,Material Konstruksi,Meter Kubik,10,447000,4470000,1/5/2024
T1620,Cat Kayu,Cat,Kaleng,3,89000,267000,1/3/2024
T1492,Batu Bata,Material Konstruksi,Buah,4,1000,4000,1/3/2024
T1947,Pasir,Material Konstruksi,Meter Kubik,3,447000,1341000,1/6/2024
T1171,Besi Beton,Bahan Logam dan PVC,Batang,8,101000,808000,1/3/2024
T1065,Cat Tembok,Cat,Kaleng,8,232000,1856000,1/2/2024
T1855,Cat Tembok,Cat,Kaleng,6,232000,1392000,1/1/2024
T1329,Sambungan PVC,Bahan Logam dan PVC,Buah,1,11000,11000,1/2/2024
T1078,Cat Tembok,Cat,Kaleng,7,232000,1624000,1/9/2024
T1259,Kuas,Alat,Buah,4,18000,72000,1/6/2024
T1296,Besi Beton,Bahan Logam dan PVC,Batang,5,101000,505000,1/7/2024
T1356,Pipa PVC,Bahan Logam dan PVC,Batang,5,50000,250000,1/7/2024
T1521,Pipa PVC,Bahan Logam dan PVC,Batang,9,50000,450000,1/7/2024
T1669,Pasir,Material Konstruksi,Meter Kubik,2,447000,894000,1/2/2024
T1369,Besi Beton,Bahan Logam dan PVC,Batang,1,101000,101000,1/3/2024
T1096,Kuas,Alat,Buah,10,18000,180000,1/6/2024
T1054,Cat Tembok,Cat,Kaleng,3,232000,696000,1/3/2024
T1314,Pipa PVC,Bahan Logam dan PVC,Batang,8,50000,400000,1/7/2024
T1751,Pasir,Material Konstruksi,Meter Kubik,5,447000,2235000,1/4/2024
T1598,Cat Kayu,Cat,Kaleng,9,89000,801000,1/2/2024
T1010,Semen,Material Konstruksi,Zak,2,63000,126000,1/2/2024
T1910,Cat Tembok,Cat,Kaleng,10,232000,2320000,1/9/2024
T1330,Besi Beton,Bahan Logam dan PVC,Batang,9,101000,909000,1/3/2024
T1969,Semen,Material Konstruksi,Zak,5,63000,315000,1/2/2024
T1529,Besi Beton,Bahan Logam dan PVC,Batang,2,101000,202000,1/3/2024
T1638,Cat Kayu,Cat,Kaleng,4,89000,356000,1/2/2024
T1539,Batu Bata,Material Konstruksi,Buah,7,1000,7000,1/6/2024
T1533,Kuas,Alat,Buah,1,18000,18000,1/3/2024
T1419,Semen,Material Konstruksi,Zak,8,63000,504000,1/8/2024
T1923,Besi Beton,Bahan Logam dan PVC,Batang,4,101000,404000,1/4/2024
T1788,Batu Bata,Material Konstruksi,Buah,9,1000,9000,1/8/2024
T1798,Pipa PVC,Bahan Logam dan PVC,Batang,4,50000,200000,1/9/2024
T1837,Sambungan PVC,Bahan Logam dan PVC,Buah,5,11000,55000,1/5/2024
T1782,Cat Tembok,Cat,Kaleng,8,232000,1856000,1/4/2024
T1774,Sambungan PVC,Bahan Logam dan PVC,Buah,9,11000,99000,1/8/2024
T1210,Cat Tembok,Cat,Kaleng,5,232000,1160000,1/9/2024
T1638,Semen,Material Konstruksi,Zak,10,63000,630000,1/7/2024
T1152,Cat Tembok,Cat,Kaleng,3,232000,696000,1/4/2024
T1846,Batu Bata,Material Konstruksi,Buah,2,1000,2000,1/7/2024
T1499,Cat Kayu,Cat,Kaleng,7,89000,623000,1/7/2024
T1990,Pasir,Material Konstruksi,Meter Kubik,7,447000,3129000,1/4/2024
T1251,Besi Beton,Bahan Logam dan PVC,Batang,1,101000,101000,1/3/2024
T1192,Cat Kayu,Cat,Kaleng,5,89000,445000,1/9/2024
T1146,Semen,Material Konstruksi,Zak,6,63000,378000,1/1/2024
T1683,Kuas,Alat,Buah,3,18000,54000,1/6/2024
T1563,Batu Bata,Material Konstruksi,Buah,4,1000,4000,1/8/2024
T1806,Sambungan PVC,Bahan Logam dan PVC,Buah,2,11000,22000,1/9/2024
T1320,Sambungan PVC,Bahan Logam dan PVC,Buah,5,11000,55000,1/6/2024
T1351,Pipa PVC,Bahan Logam dan PVC,Batang,1,50000,50000,1/1/2024
T1675,Cat Kayu,Cat,Kaleng,2,89000,178000,1/1/2024
T1004,Kuas,Alat,Buah,8,18000,144000,1/2/2024
T1350,Pipa PVC,Bahan Logam dan PVC,Batang,1,50000,50000,1/7/2024
T1124,Semen,Material Konstruksi,Zak,6,63000,378000,1/6/2024
T1497,Cat Kayu,Cat,Kaleng,2,89000,178000,1/9/2024
T1502,Cat Kayu,Cat,Kaleng,5,89000,445000,1/6/2024
T1451,Pasir,Material Konstruksi,Meter Kubik,1,447000,447000,1/3/2024
T1737,Pasir,Material Konstruksi,Meter Kubik,10,447000,4470000,1/4/2024
T1338,Pasir,Material Konstruksi,Meter Kubik,4,447000,1788000,1/9/2024
T1685,Kuas,Alat,Buah,3,18000,54000,1/8/2024
T2059,Sambungan PVC,Bahan Logam dan PVC,Buah,7,11000,77000,1/5/2024
T1993,Pipa PVC,Bahan Logam dan PVC,Batang,3,50000,150000,1/3/2024
T1240,Kuas,Alat,Buah,8,18000,144000,1/7/2024
T1782,Sambungan PVC,Bahan Logam dan PVC,Buah,3,11000,33000,1/3/2024
T1007,Pipa PVC,Bahan Logam dan PVC,Batang,4,50000,200000,1/5/2024
T1911,Cat Tembok,Cat,Kaleng,4,232000,928000,1/4/2024
T2054,Pipa PVC,Bahan Logam dan PVC,Batang,6,50000,300000,1/6/2024
T1386,Cat Tembok,Cat,Kaleng,3,232000,696000,1/2/2024
T1962,Semen,Material Konstruksi,Zak,10,63000,630000,1/5/2024
T1824,Sambungan PVC,Bahan Logam dan PVC,Buah,8,11000,88000,1/5/2024
T1148,Pipa PVC,Bahan Logam dan PVC,Batang,4,50000,200000,1/3/2024
T1020,Cat Kayu,Cat,Kaleng,3,89000,267000,1/5/2024
T1697,Batu Bata,Material Konstruksi,Buah,9,1000,9000,1/6/2024
T1567,Semen,Material Konstruksi,Zak,6,63000,378000,1/3/2024
T1190,Batu Bata,Material Konstruksi,Buah,6,1000,6000,1/4/2024
T1729,Cat Kayu,Cat,Kaleng,2,89000,178000,1/8/2024
T1837,Kuas,Alat,Buah,10,18000,180000,1/7/2024
T1304,Semen,Material Konstruksi,Zak,5,63000,315000,1/2/2024
T1021,Sambungan PVC,Bahan Logam dan PVC,Buah,3,11000,33000,1/7/2024
T1298,Sambungan PVC,Bahan Logam dan PVC,Buah,5,11000,55000,1/2/2024
T1924,Cat Tembok,Cat,Kaleng,5,232000,1160000,1/2/2024
T1675,Besi Beton,Bahan Logam dan PVC,Batang,1,101000,101000,1/7/2024
T1167,Cat Tembok,Cat,Kaleng,10,232000,2320000,1/6/2024
T1441,Batu Bata,Material Konstruksi,Buah,1,1000,1000,1/1/2024
